US States,Year,Ethnicity,Gender,Heart Disease Type,Age range,Data_Value/100_000 People
AL,2003.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,17.663636363636364
AL,2003.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,270.55
AL,2003.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,56.51818181818182
AL,2003.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1024.875
AL,2003.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,30.89090909090909
AL,2003.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,468.0
AL,2003.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,5.590909090909091
AL,2003.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,188.925
AL,2003.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,265.23559322033896
AL,2003.0,Black (Non-Hispanic),Overall,All heart disease,Ages 65 years and older,2048.5450980392156
AL,2003.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,59.68135593220339
AL,2003.0,Black (Non-Hispanic),Overall,All stroke,Ages 65 years and older,542.3274509803922
AL,2003.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,353.0542372881356
AL,2003.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 65 years and older,2800.505882352941
AL,2003.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,112.62881355932204
AL,2003.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 65 years and older,889.8117647058824
AL,2003.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,51.16101694915254
AL,2003.0,Black (Non-Hispanic),Overall,Heart failure,Ages 65 years and older,638.6941176470589
AL,2003.0,Hispanic,Overall,All heart disease,Ages 35-64 years,61.65714285714286
AL,2003.0,Hispanic,Overall,All heart disease,Ages 65 years and older,735.24
AL,2003.0,Hispanic,Overall,All stroke,Ages 35-64 years,14.674999999999999
AL,2003.0,Hispanic,Overall,All stroke,Ages 65 years and older,235.18
AL,2003.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,71.56785714285714
AL,2003.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,889.2
AL,2003.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,34.25714285714286
AL,2003.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,419.91999999999996
AL,2003.0,Hispanic,Overall,Heart failure,Ages 35-64 years,7.903571428571429
AL,2003.0,Hispanic,Overall,Heart failure,Ages 65 years and older,252.11999999999998
AL,2003.0,Overall,Men,All heart disease,Ages 35-64 years,256.0462686567164
AL,2003.0,Overall,Men,All heart disease,Ages 65 years and older,2302.3
AL,2003.0,Overall,Men,All stroke,Ages 35-64 years,35.17611940298508
AL,2003.0,Overall,Men,All stroke,Ages 65 years and older,468.82835820895525
AL,2003.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,315.7194029850746
AL,2003.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,2956.337313432836
AL,2003.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,137.48656716417912
AL,2003.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,1178.0044776119403
AL,2003.0,Overall,Men,Heart failure,Ages 35-64 years,43.44626865671642
AL,2003.0,Overall,Men,Heart failure,Ages 65 years and older,791.1537313432837
AL,2003.0,Overall,Overall,All heart disease,Ages 35-64 years,189.11791044776118
AL,2003.0,Overall,Overall,All heart disease,Ages 65 years and older,1965.5537313432837
AL,2003.0,Overall,Overall,All stroke,Ages 35-64 years,30.828358208955223
AL,2003.0,Overall,Overall,All stroke,Ages 65 years and older,463.9955223880597
AL,2003.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,234.58805970149254
AL,2003.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,2572.182089552239
AL,2003.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,93.4089552238806
AL,2003.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,933.6910447761195
AL,2003.0,Overall,Overall,Heart failure,Ages 35-64 years,32.69850746268657
AL,2003.0,Overall,Overall,Heart failure,Ages 65 years and older,719.8641791044777
AL,2003.0,Overall,Women,All heart disease,Ages 35-64 years,123.47910447761194
AL,2003.0,Overall,Women,All heart disease,Ages 65 years and older,1739.4686567164179
AL,2003.0,Overall,Women,All stroke,Ages 35-64 years,26.33134328358209
AL,2003.0,Overall,Women,All stroke,Ages 65 years and older,445.75671641791047
AL,2003.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,160.0283582089552
AL,2003.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,2323.0462686567166
AL,2003.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,53.38059701492537
AL,2003.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,758.3641791044777
AL,2003.0,Overall,Women,Heart failure,Ages 35-64 years,24.725373134328358
AL,2003.0,Overall,Women,Heart failure,Ages 65 years and older,668.4537313432836
AL,2003.0,White,Overall,All heart disease,Ages 35-64 years,158.144776119403
AL,2003.0,White,Overall,All heart disease,Ages 65 years and older,1933.1545454545453
AL,2003.0,White,Overall,All stroke,Ages 35-64 years,20.96268656716418
AL,2003.0,White,Overall,All stroke,Ages 65 years and older,446.6409090909091
AL,2003.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,192.39999999999998
AL,2003.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,2511.5227272727275
AL,2003.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,86.35223880597016
AL,2003.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,949.1924242424242
AL,2003.0,White,Overall,Heart failure,Ages 35-64 years,25.34776119402985
AL,2003.0,White,Overall,Heart failure,Ages 65 years and older,740.6772727272727
AL,2004.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,80.18571428571428
AL,2004.0,American Indian/Alaska Native,Overall,All heart disease,Ages 65 years and older,1114.1
AL,2004.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,14.900000000000002
AL,2004.0,American Indian/Alaska Native,Overall,All stroke,Ages 65 years and older,274.3
AL,2004.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,99.81428571428572
AL,2004.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1484.7
AL,2004.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,52.028571428571425
AL,2004.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 65 years and older,635.5
AL,2004.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,13.685714285714285
AL,2004.0,American Indian/Alaska Native,Overall,Heart failure,Ages 65 years and older,267.7
AL,2004.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,31.727272727272727
AL,2004.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,751.4000000000001
AL,2004.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,14.945454545454545
AL,2004.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,257.975
AL,2004.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,52.7
AL,2004.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1040.1
AL,2004.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,24.427272727272726
AL,2004.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,460.35
AL,2004.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,4.218181818181818
AL,2004.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,189.825
AL,2004.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,256.5949152542373
AL,2004.0,Black (Non-Hispanic),Overall,All heart disease,Ages 65 years and older,1927.8470588235293
AL,2004.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,56.250847457627124
AL,2004.0,Black (Non-Hispanic),Overall,All stroke,Ages 65 years and older,525.8666666666667
AL,2004.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,337.2118644067797
AL,2004.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 65 years and older,2657.9823529411765
AL,2004.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,109.63728813559322
AL,2004.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 65 years and older,838.8509803921569
AL,2004.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,51.215254237288136
AL,2004.0,Black (Non-Hispanic),Overall,Heart failure,Ages 65 years and older,612.0078431372549
AL,2004.0,Hispanic,Overall,All heart disease,Ages 35-64 years,59.103571428571435
AL,2004.0,Hispanic,Overall,All heart disease,Ages 65 years and older,664.58
AL,2004.0,Hispanic,Overall,All stroke,Ages 35-64 years,14.864285714285714
AL,2004.0,Hispanic,Overall,All stroke,Ages 65 years and older,218.01999999999998
AL,2004.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,71.525
AL,2004.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,786.8
AL,2004.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,36.385714285714286
AL,2004.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,372.1
AL,2004.0,Hispanic,Overall,Heart failure,Ages 35-64 years,8.217857142857143
AL,2004.0,Hispanic,Overall,Heart failure,Ages 65 years and older,220.88000000000002
AL,2004.0,Overall,Men,All heart disease,Ages 35-64 years,255.70149253731344
AL,2004.0,Overall,Men,All heart disease,Ages 65 years and older,2190.5910447761194
AL,2004.0,Overall,Men,All stroke,Ages 35-64 years,34.1179104477612
AL,2004.0,Overall,Men,All stroke,Ages 65 years and older,438.7179104477612
AL,2004.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,308.57462686567163
AL,2004.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,2784.6925373134327
AL,2004.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,130.58059701492536
AL,2004.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,1107.6507462686568
AL,2004.0,Overall,Men,Heart failure,Ages 35-64 years,45.01940298507463
AL,2004.0,Overall,Men,Heart failure,Ages 65 years and older,764.9000000000001
AL,2004.0,Overall,Overall,All heart disease,Ages 35-64 years,184.91044776119404
AL,2004.0,Overall,Overall,All heart disease,Ages 65 years and older,1854.413432835821
AL,2004.0,Overall,Overall,All stroke,Ages 35-64 years,29.980597014925372
AL,2004.0,Overall,Overall,All stroke,Ages 65 years and older,442.6507462686567
AL,2004.0,Overall,Overall,Cardiovascular disease (CVD),Ages 35-64 years,230.93880597014925
AL,2004.0,Overall,Overall,Cardiovascular disease (CVD),Ages 65 years and older,2451.565671641791
AL,2004.0,Overall,Overall,Coronary heart disease (CHD),Ages 35-64 years,90.9910447761194
AL,2004.0,Overall,Overall,Coronary heart disease (CHD),Ages 65 years and older,877.2626865671641
AL,2004.0,Overall,Overall,Heart failure,Ages 35-64 years,34.355223880597016
AL,2004.0,Overall,Overall,Heart failure,Ages 65 years and older,696.0999999999999
AL,2004.0,Overall,Women,All heart disease,Ages 35-64 years,120.85074626865672
AL,2004.0,Overall,Women,All heart disease,Ages 65 years and older,1640.0985074626867
AL,2004.0,Overall,Women,All stroke,Ages 35-64 years,25.37462686567164
AL,2004.0,Overall,Women,All stroke,Ages 65 years and older,431.1358208955224
AL,2004.0,Overall,Women,Cardiovascular disease (CVD),Ages 35-64 years,155.87014925373134
AL,2004.0,Overall,Women,Cardiovascular disease (CVD),Ages 65 years and older,2206.291044776119
AL,2004.0,Overall,Women,Coronary heart disease (CHD),Ages 35-64 years,51.05820895522388
AL,2004.0,Overall,Women,Coronary heart disease (CHD),Ages 65 years and older,716.3656716417911
AL,2004.0,Overall,Women,Heart failure,Ages 35-64 years,24.61044776119403
AL,2004.0,Overall,Women,Heart failure,Ages 65 years and older,642.0850746268657
AL,2004.0,White,Overall,All heart disease,Ages 35-64 years,158.44328358208955
AL,2004.0,White,Overall,All heart disease,Ages 65 years and older,1832.769696969697
AL,2004.0,White,Overall,All stroke,Ages 35-64 years,20.722388059701494
AL,2004.0,White,Overall,All stroke,Ages 65 years and older,424.0924242424242
AL,2004.0,White,Overall,Cardiovascular disease (CVD),Ages 35-64 years,192.01044776119403
AL,2004.0,White,Overall,Cardiovascular disease (CVD),Ages 65 years and older,2400.9893939393937
AL,2004.0,White,Overall,Coronary heart disease (CHD),Ages 35-64 years,84.07014925373134
AL,2004.0,White,Overall,Coronary heart disease (CHD),Ages 65 years and older,892.1318181818182
AL,2004.0,White,Overall,Heart failure,Ages 35-64 years,27.146268656716416
AL,2004.0,White,Overall,Heart failure,Ages 65 years and older,721.5833333333334
AL,2005.0,American Indian/Alaska Native,Overall,All heart disease,Ages 35-64 years,92.52857142857144
AL,2005.0,American Indian/Alaska Native,Overall,All heart disease,Ages 65 years and older,1054.6
AL,2005.0,American Indian/Alaska Native,Overall,All stroke,Ages 35-64 years,19.142857142857142
AL,2005.0,American Indian/Alaska Native,Overall,All stroke,Ages 65 years and older,270.4
AL,2005.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 35-64 years,106.15714285714286
AL,2005.0,American Indian/Alaska Native,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1539.4
AL,2005.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 35-64 years,54.214285714285715
AL,2005.0,American Indian/Alaska Native,Overall,Coronary heart disease (CHD),Ages 65 years and older,613.4
AL,2005.0,American Indian/Alaska Native,Overall,Heart failure,Ages 35-64 years,14.200000000000001
AL,2005.0,American Indian/Alaska Native,Overall,Heart failure,Ages 65 years and older,273.6
AL,2005.0,Asian/Pacific Islander,Overall,All heart disease,Ages 35-64 years,35.50909090909091
AL,2005.0,Asian/Pacific Islander,Overall,All heart disease,Ages 65 years and older,731.75
AL,2005.0,Asian/Pacific Islander,Overall,All stroke,Ages 35-64 years,14.181818181818182
AL,2005.0,Asian/Pacific Islander,Overall,All stroke,Ages 65 years and older,264.025
AL,2005.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 35-64 years,54.472727272727276
AL,2005.0,Asian/Pacific Islander,Overall,Cardiovascular disease (CVD),Ages 65 years and older,1047.65
AL,2005.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 35-64 years,25.772727272727273
AL,2005.0,Asian/Pacific Islander,Overall,Coronary heart disease (CHD),Ages 65 years and older,439.475
AL,2005.0,Asian/Pacific Islander,Overall,Heart failure,Ages 35-64 years,4.890909090909091
AL,2005.0,Asian/Pacific Islander,Overall,Heart failure,Ages 65 years and older,188.3
AL,2005.0,Black (Non-Hispanic),Overall,All heart disease,Ages 35-64 years,258.93898305084747
AL,2005.0,Black (Non-Hispanic),Overall,All heart disease,Ages 65 years and older,1887.170588235294
AL,2005.0,Black (Non-Hispanic),Overall,All stroke,Ages 35-64 years,57.88644067796611
AL,2005.0,Black (Non-Hispanic),Overall,All stroke,Ages 65 years and older,510.04901960784315
AL,2005.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 35-64 years,340.16610169491526
AL,2005.0,Black (Non-Hispanic),Overall,Cardiovascular disease (CVD),Ages 65 years and older,2609.9862745098035
AL,2005.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 35-64 years,101.52372881355932
AL,2005.0,Black (Non-Hispanic),Overall,Coronary heart disease (CHD),Ages 65 years and older,765.4450980392156
AL,2005.0,Black (Non-Hispanic),Overall,Heart failure,Ages 35-64 years,55.320338983050846
AL,2005.0,Black (Non-Hispanic),Overall,Heart failure,Ages 65 years and older,644.6098039215686
AL,2005.0,Hispanic,Overall,All heart disease,Ages 35-64 years,59.85
AL,2005.0,Hispanic,Overall,All heart disease,Ages 65 years and older,716.6800000000001
AL,2005.0,Hispanic,Overall,All stroke,Ages 35-64 years,14.617857142857144
AL,2005.0,Hispanic,Overall,All stroke,Ages 65 years and older,193.44
AL,2005.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 35-64 years,72.79642857142856
AL,2005.0,Hispanic,Overall,Cardiovascular disease (CVD),Ages 65 years and older,826.1600000000001
AL,2005.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 35-64 years,35.010714285714286
AL,2005.0,Hispanic,Overall,Coronary heart disease (CHD),Ages 65 years and older,360.3
AL,2005.0,Hispanic,Overall,Heart failure,Ages 35-64 years,7.882142857142857
AL,2005.0,Hispanic,Overall,Heart failure,Ages 65 years and older,219.32
AL,2005.0,Overall,Men,All heart disease,Ages 35-64 years,256.7731343283582
AL,2005.0,Overall,Men,All heart disease,Ages 65 years and older,2152.644776119403
AL,2005.0,Overall,Men,All stroke,Ages 35-64 years,35.34626865671642
AL,2005.0,Overall,Men,All stroke,Ages 65 years and older,417.49701492537315
AL,2005.0,Overall,Men,Cardiovascular disease (CVD),Ages 35-64 years,309.8850746268657
AL,2005.0,Overall,Men,Cardiovascular disease (CVD),Ages 65 years and older,2740.131343283582
AL,2005.0,Overall,Men,Coronary heart disease (CHD),Ages 35-64 years,123.8731343283582
AL,2005.0,Overall,Men,Coronary heart disease (CHD),Ages 65 years and older,1051.3074626865673
AL,2005.0,Overall,Men,Heart failure,Ages 35-64 years,46.102985074626865
AL,2005.0,Overall,Men,Heart failure,Ages 65 years and older,778.7253731343284
AL,2005.0,Overall,Overall,All heart disease,Ages 35-64 years,184.84477611940298
